SMILES,LogS
S(=O)(=O)(N)c1ccc(S(=O)(=O)CCO)cc1,-1.604
S(=O)(=O)(N)c1ccc(S(=O)(=O)CCC(O)(C)C)cc1,-1.944
S(=O)(=O)(N)c1cc(F)c(S(=O)(=O)CCCO)cc1,-1.654
S(=O)(=O)(N)c1cc(F)c(S(=O)(=O)CCCCO)cc1,-2.3
S=C(N/N=C/c1cc(OC2C(O)C(O)C(O)C(CO)O2)c(OC)cc1)N,-2.8889999
O=C1NCCCCCCCCCCCCCCCCC1,-2.8469999
O=C(O)C(CCCCC(=O)O)(c1ccccc1)c1ccccc1,-3.4300001000000004
O=[N+](OCC1C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(O[N+](=O)[O-])C(OCCCC)O1)[O-],-5.2779999
N(c1nc(C#CC)cc(C)n1)c1ccccc1,-4.8569999
Clc1cc2ncc(Oc3ccc(O[C@@H](C(=O)OCCON=C(C)C)C)cc3)nc2cc1,-5.848
O=C(N(OC)C)Nc1ccc(Oc2cc3OC(OC)(C)CC(C)(C)c3cc2)cc1,-6.0009999
O(C(C)(C)C)C(=O)c1ccc(CO/N=C/c2c(Oc3ccccc3)n(C)nc2C)cc1,-7.46
O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)ncc(COC)c1,-1.84
O=C(NCCCC)COC(=O)c1ccccc1,-2.7590001
O=C(NC(CO)(CO)CO)COC(=O)c1ccccc1,-1.268
O=C(N(CC)CC)COC(=O)c1c(OC(=O)C)cccc1,-2.109
Clc1c(OC(F)(F)C(F)OC(F)(F)F)ccc(NC(=O)NC(=O)c2c(F)cccc2F)c1,-6.9670000000000005
FC(F)(F)c1c(c(CC(C)C)c(C(=O)OC)c(C(F)F)n1)C=1SCCN=1,-5.1999998
Clc1c(C2(Cn3ncnc3)OC(C)CO2)ccc(Oc2ccc(Cl)cc2)c1,-4.433000099999999
Clc1cc2ncc(Oc3ccc(OC(C(=O)OCC4OCCC4)C)cc3)nc2cc1,-5.0300002
O=C(O)c1c(-c2c(C(=O)O)cccc2)nn(-c2ccccc2)n1,-2.1889999
Clc1c2c(Oc3ccc(F)cc3)ccnc2cc(Cl)c1,-6.4239998
S(=O)(=O)(Oc1c(OCC)cccc1)NC(=O)Nc1nc(OC)cc(OC)n1,-4.184999899999998
ClC(C(=O)OCC)Cc1c(Cl)cc(F)c(N2C(=O)N(C(F)F)C(C)=N2)c1,-4.2729998
O=C(OC)c1c(Oc2nc(OC)cc(OC)n2)cccc1/C(=N/OC)/C,-3.6040001
Clc1ccc(/C=C(\NC=O)/C(=O)OCC)cc1,-3.01
Clc1c(NS(=O)(=O)c2nn3C(OC)=CC(OC)=Nc3n2)c(Cl)ccc1C,-3.3199999
S(=O)(=O)(NC(=O)Nc1nc(C)cc(C)n1)c1c(C(=O)OC2COC2)cccc1,-3.8929999
S(=O)(=O)(c1ccc(C)cc1)C1(C(=O)OCC)CC1,-3.01
S(=O)(=O)(c1ccccc1)C1(C(=O)OC)CCC1,-3.0009999
Brc1ccc(Oc2cc(C(OC(=O)C(C(C)C)c3ccc(OC(F)F)cc3)C#N)ccc2)cc1,-8.1730003
Brc1c(C(F)(F)F)n(C)nc1-c1c(F)cc(Cl)c(C(=O)OC(C)C)c1,-6.9229999000000015
ClCCN(CCCl)P1(=O)OCCCN1,-0.815
O=C(OC1C(C(=O)OC)C2N(C)C(C1)CC2)c1ccccc1,-2.227
O=C(OC)[C@@H]1[C@@H](OC)[C@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)CC2C1CC1N(C2)CCc2c3c([nH]c12)cc(OC)cc3,-3.921
O=C(O)CN,0.52100003
O(C)c1cc2c([C@H](O)C3N4C[C@H](C=C)[C@H](C3)CC4)ccnc2cc1,-3.365
O=C(O)[C@@H](N)CCCCN,0.83499998
O=C(O)CCCCCCCCCCCCCCCCC,-5.678
Cc1c2c(c(C)c3c1cccc3)ccc1c2cccc1,-6.623000099999999
O=C1C=C2[C@@](C)(C3C(C4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,-4.0910001000000005
S(CCC(N)C(=O)O)C,-0.65899998
OCCc1ccccc1,-0.741
O=C(CCc1ccc(O)cc1)c1c(OC2C(O)C(O)C(O)C(CO)O2)cc(O)cc1O,-2.6400001
O=[N+]([O-])c1sc(N2C(=O)NCC2)nc1,-3.217
ClC(Cl)=COP(=O)(OC)OC,-1.4409999999999998
S(=O)(=O)(N)c1ccc(N)cc1,-1.3609999
S(=O)(=O)(OCC)OCC,-1.3430001
O=C(O)C=1NC(=O)NC(=O)C=1,-1.933
O=C(O)CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,-1.914
O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,-1.67
O=C1N=C(N)C=CN1,-1.143
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-6.900000099999999
IC,-1.012
C(C)C,-2.849
NCC,1.346
BrC(C)C,-1.587
FC(F)(F)F,-3.6700001
OC(CC)(C)C,0.096000001
O=C(O)C(C)(C)C,-0.67299998
ClC(F)(F)C(F)(F)F,-3.425
O=S1(=O)OC(c2c(C)cc(O)c(C(C)C)c2)(c2c(C)cc(O)c(C(C)C)c2)c2c1cccc2,-3.628
ClC1(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,-5.1810002
O=CC(=C)C,-0.147
O=C(N)C=1C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@](O)(C)C3[C@H](O)C2[C@H](N(C)C)C=1O,-3.168
S(=O)(=O)(Nc1sc(C(C)C)nn1)c1ccc(N)cc1,-3.414
O=C(O)CCC(C)C1C2(C)C(O)CC3C4(C)C(CC(O)C3C2CC1)CC(O)CC4,-3.3680000000000003
O=C(O)c1c(C(c2ccc(O)cc2)c2ccc(O)cc2)cccc1,-3.263
O=C(CO)[C@]1(O)[C@]2(C)C(C3C([C@@H](O)C2)[C@]2(C)C([C@@H](C)C3)=CC(=O)C=C2)CC1,-3.494
S(=O)(=O)(O)c1c(-c2c(S(=O)(=O)O)cc(N)c(C)c2)cc(C)c(N)c1,-2.217
O=C(OCCCC)c1c(C(=O)OCCCC)cccc1,-4.395
O=C(O)c1c2c(ccc1)cccc2,-3.3010001000000004
O=C(O)C(NC(=O)C)Cc1c2c([nH]c1)cccc2,-2.312
Clc1c(Cl)cccc1Cl,-4.0029998
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,-1.2869999
O=C(O)c1occc1,-0.47999999
OC(c1ccccc1)c1ccccc1,-2.549
N(Cc1ccccc1)(CC1=NCCN1)c1ccccc1,-2.602
c12c(cc3c(c1)cccc3)cc1c(c2)cccc1,-8.1800003
Cc1nc2c(cc1)ccc(C)c2,-1.941
O/N=C(/C(=N/O)/C)\C,-2.2869999
Nc1c(N)cccc1,-0.428
BrC(CBr)CCl,-2.2839999
ClCC(O)CO,0.95599997
O(C)c1c(O)ccc(CC=C)c1,-1.824
O=C(OCC(C)C)C(C)C,-2.1589999
Oc1c(O)ccc(C(C)(C)C)c1,-1.92
O=[N+]([O-])c1ccccc1,-1.77
O=[N+]([O-])c1ccc(N)cc1,-2.2780001
NCc1ccccc1,0.97000003
OCc1cnccc1,0.96200001
O(C)c1ccccc1,-2.017
O=NN1CCCCC1,-0.17399999
O(CC)c1ccc(/N=C(\Nc2ccc(OCC)cc2)/C)cc1,-1.128
O(Cc1ccccc1)Cc1ccccc1,-3.6949999
S=C(Nc1ccccc1)N,-1.79
Nc1ccc(CCCCCCCCCCCC)cc1,-2.6389999
O=Cc1ccc(C)cc1,-1.724
O=C(OCC)NC,0.82599998
O=CC=O,1.2359999
C(CCC)(C)C,-3.789
O=C(CC(C)C)C,-0.722
O=C(OC(CC(C)C)C)C,-2.0450001
Brc1ncccc1,-0.88099998
O=C(OCCCC)CCCCCCCCC(=O)OCCCC,-3.8959999
O(C(C)C)CCO,0.98199999
C(=C/C)\CC,-2.5380001
O=C(O)CCC(=O)O,-0.152
O=C(NNC(=O)N)N,-2.6960001
SCCCCC,-2.825
C1=CCCCC1,-2.5860000000000003
O=C(O)COCC(=O)O,0.493
ClCCCCCCCC,-4.4829998
O(CCOCC)CCOCC,0.79000002
O(C)C,-0.001
P(F)(=O)(N(C)C)N(C)C,0.81199998
[SH0](=O)(C)c1ccc(OP(=S)(OCC)OCC)cc1,-2.188
FC(F)=C(F)F,-2.799
S(=O)(=O)(O)c1c(-c2c(S(=O)(=O)O)cc(N)cc2)ccc(N)c1,-2.6240001
N(CC)c1c2c(ccc1)cccc2,-3.1919999
c12c(cccc1)CCCC2,-3.4489999
O=C(OCC)c1ccc(O)cc1,-2.2739999
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,-3.5710001000000005
S=P(OC)(OC)Oc1cc(C)c([N+](=O)[O-])cc1,-3.8629999
O=C(CC(O)(C)C)C,0.935
O=C(OCC)CCCCC,-2.3599999
NCCCCCCCCCCCC,-3.3759999
O=C(/C=C/C1C(C)=CCCC1(C)C)C,-3.2590001
O=C1c2c(N)ccc(N)c2C(=O)c2c1cccc2,-5.8590002
IC=1C(=O)N(N(C)C=1C)c1ccccc1,-2.5940001
O=C(Oc1c(C(=O)Oc2ccccc2)cccc1)C,-4.1079998
O=[N+]([O-])c1cc(N)c(OCC)cc1,-3.2110000000000003
S(=O)(=O)(O)c1cc(NN)ccc1,-0.82700002
Clc1nc(NC(C)C)nc(NC(C)C)n1,-4.427
O=C(O)CCCCCCC/C=C\CC(O)CCCCCC,-1.936
O=C(O)CCCCCCCCCCC,-4.619999900000002
O=C(O)C(CCCC)CC,-1.858
P(=O)(OP(=O)(N(C)C)N(C)C)(N(C)C)N(C)C,0.54299998
c12c(c3c(c4c1cccc4)cccc3)cccc2,-6.744999900000002
[nH]1ncc2c1cccc2,-2.155
ClC(Cl)(Cl)C(O)O,0.68099999
Fc1cc(C)c(NC(=O)C)cc1,-1.359
Ic1ccc(F)cc1,-3.1259999
P(F)(=O)(NC(C)C)NC(C)C,-0.35699999
FC(F)C(=O)O,1.018
O=C(C(=O)C)C,0.366
O=C1C=C2C(C3C(C4[C@@](C)([C@@H](O)CC4)CC3)CC2)CC1,-1.948
N(C)c1ncnc2[nH]cnc12,-2.102
Fc1c([N+](=O)[O-])cc(C(=O)O)cc1,-1.581
N#CNC(=N)N,-0.30899999
C(C)(C)(C)C,-3.3369998999999995
Cl/C=C(/OP(=O)(OCC)OCC)\c1c(Cl)cc(Cl)cc1,-3.4619998999999995
O=C(O)CCC(C)C1C2(C)C(=O)CC3C(CCC(=O)O)(C)C(C(=O)O)CC(=O)C3C2CC1,-2.809
O=[N+]([O-])c1c(OC(=O)C=C(C)C)c(C(CC)C)cc([N+](=O)[O-])c1,-5.5079999000000015
O=C1N2C([C@H](O)CC2)=Nc2c1cccc2,-2.102
O=C(OC)c1c(OC2C(O)C(O)C(O)C(COC3C(O)C(O)C(O)CO3)O2)cccc1,-0.74199998
O=C1CC(=O)CC(c2ccccc2)C1,-2.5109999
S(=O)(=O)(OCC)c1ccccc1,-2.1300001
O=C(O)c1c(OC)c(OC)ccc1C=O,-1.925
Oc1c2c(cc3c1cccc3)cccc2,-4.7329998
Clc1c(NC(=O)C)cccc1,-1.4
O=C(O)C(C(=O)O)CCCC,0.43700001
[I+]([O-])c1ccccc1,-2.4319999
O(Cc1ccccc1)C,-1.61
O=C(N)CCC,0.27200001
S(=O)(=O)(O)CCNC(=N)N,-0.63200003
O=C(OCCC(C)C)N,-1.395
O=C(O)CCCCCCCCCCCCC,-5.329
O=C(OCC)C(C=1C(=O)Oc2c(C=1O)cccc2)C=1C(=O)Oc2c(C=1O)cccc2,-3.4260001000000004
N(CCN)c1c2c(ccc1)cccc2,-1.969
O=C(O)CCc1c(C)[cH0]=2[nH][cH0]1=CC=1C(CCC(=O)O)=C(C)C(N=1)=Cc1c(C)c(C=C)c([nH]1)C=C1C(C)=C(C=C)C(=N1)C=2,-3.5220001000000005
ClCCN(CCCl)CCCl,-3.1070001
S=C=NC,-0.98299998
ClC(C(O)C)C,-0.212
OC(C(CC)C)C,-0.722
Clc1c(Cl)cccc1O,-1.656
Brc1cc2c(cc1)cccc2,-4.4000001
OCCC(CC)C,-1.376
Ic1ccc(Br)cc1,-4.5599999
C(=C\C)\C,-1.9299999
O=C(CCCC)C,-0.76499999
ClC(Cl)(Cl)C(=O)N,-1.097
OC(CCC)(CC)C,-0.99000001
O(C(C)C)C,-0.057
OC(C(C)C)C(C)C,-1.22
BrC(C(=O)O)C(Br)C(=O)O,-1.131
O=Cc1c(OCC)cccc1,-2.112
S(C)c1sc2c(n1)cccc2,-3.161
O=C(O)C(C(=O)O)CCCCC,0.59200001
NCc1occc1,1.013
O=C(O)c1cc(O)cc(C(=O)O)c1,-2.4820001
OCc1cc(O)ccc1,-0.26800001
S=C=Nc1ccc(C)cc1,-4.7199998
O=C(OC)CCC,-0.833
Clc1cc(Cl)cc(N)c1,-2.3150001
O=C(O)CCC(N)C,0.53899997
C1=CCCCCC1,-3.1630001
[Si](CC)(CC)(CC)CC,-5.6469998
Clc1c(Cl)cc(Cl)cc1Cl,-4.6269999
O=C(NC(=O)C)NC(=O)C,-0.31400001
N(C)(C)c1nc(N(C)C)nc(N(C)C)n1,-3.3640001000000006
ClC(Cl)C(=O)N,-0.25600001
[O-][n+]1c(N)c2nc[nH]c2nc1,-2.2620001
ClC(Cl)(SN(S(=O)(=O)N(C)C)c1ccc(C)cc1)F,-5.586
ClCCF,-0.52899998
Nc1ncnc2nc(N)cnc12,-2.9089999
O=C(OC(OC(=O)C)C=C)C,-1.245
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])CNC(=O)NCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-2.684
O=S1(=O)NCc2c1cccc2,-1.521
O=[N+](OCC(=O)OCC)[O-],-1.711
P(=O)(N(C)C)(N(C)C)n1c(N)nc(-c2ccccc2)n1,-3.0710001
O=C(O)C(NC(=O)C(N)CC)CC,-1.2970001
S(SCCC(=O)O)CCC(=O)O,-0.19599999
Oc1c(O)ccc(CC=C)c1,-0.77899998
O=C1N=CNC(O)=C1,-1.652
O=CC1=CCCCC1,-1.3430001
O=NN1CC(C)OC(C)C1,-0.064999998
O=[N+]([O-])c1c(O)ccc(OC)c1,-2.8410001
S(=O)(=O)(N)c1cc(C(=O)N)ccc1,-2.155
O=C(NN=C1CCCCC1)N,-1.413
Clc1c(C2=NCC(=O)Nc3c2cc([N+](=O)[O-])cc3)cccc1,-3.4990001000000004
N(CC/C=C/1\c2c(OCc3c\1cccc3)cccc2)(C)C,-3.947
O=C(Nc1ccccc1)c1cnccc1,-3.0929999
OC(C(CC)C)CCC,-1.841
Clc1c(C)c(Cc2ccccc2)c(O)cc1C,-4.302
O=[N+]([O-])c1c(OCC(=O)O)cccc1,-2.016
S(=O)(=O)(N)c1cc(C)ccc1,-1.341
ClCC(=O)N(C(C)C)c1ccccc1,-2.562
FC1=C(N)NC(=O)N=C1,-0.935
C(CC)(C)(C)c1ccccc1,-4.1500001000000015
O=C(O)C(CC(C(=O)O)C)C,-0.456
Clc1c(c(Cl)c(Cl)cc1Cl)-c1c(Cl)c(Cl)cc(Cl)c1Cl,-9.4659996
O=C(OCC1OCCC1)c1ccccc1,-2.323
N#CCCCCCCCC,-3.299
ClC(Cl)=C(Cl)C(=O)O,-0.46599999
Clc1cc(N=C=S)ccc1,-3.951
O(CCCC)CC1OC1,-0.81400001
O=C1Nc2c(ncnc2)N=C1,-2.714
O=C(O)CNC=O,0.26800001
Cc1c2c3c(cc4c(c3)cccc4)ccc2ccc1,-6.644000099999999
O=C(O)CCCCCCCC=O,-0.95700002
O=[N+]([O-])c1ccc(N=Nc2ccc(Nc3ccccc3)cc2)cc1,-7.522999799999999
S=P(SC(C(=O)OCC)c1ccccc1)(OC)OC,-4.4640002
O=C(Oc1c(C(C)C)cccc1)NC,-2.684
O=C1/C(=N\O)/c2c(cccc2)C=C1,-2.937
CC1NCC(C)NC1,0.486
c1(-c2sc(-c3oc4c(n3)cccc4)cc2)oc2c(n1)cccc2,-7.522999799999999
P(=O)(OCC=C)(OCC=C)c1ccccc1,-2.9000001
Clc1c(Cl)cccc1OCC(=O)O,-2.809
O=C(O)CC(CCC(=O)O)C,0.19
CC1(C)CC(C)CCC1,-4.8530002
Clc1c(Cl)ccc(N(C(=O)N(C)C)C(=O)c2ccccc2)c1,-4.3239999000000005
O=C(O)c1nocc1,0.94700003
O=C1N=C(N)c2[nH]cnc2N1,-3.369
O=C(c1c(O)cc(O)cc1O)c1ccccc1,-1.8710001
O=C(OCCCCCCCCCCCC)c1cnccc1,-3.2880001000000005
NCc1ccncc1,0.96600002
NC(C(C)(C)C)C,0.986
OC(C(C)(C)C)CC,-1.151
O=C(O)C(C(C(=O)O)(CC)CC)(CC)CC,-2.964
O=C1c2c(Nc3ccccc3)ccc(N)c2C(=O)c2c1cccc2,-9.2139997
O=C(OCCC(OC)C)C,-1.5019999999999998
CC1(C)CC(C)CC1,-4.4780002
O=C(O)C(N)COCC,0.52399999
OC(/C=C/C)CC,-0.41999999
OC(C(CC)C)(C)C,-0.86900002
S=P(OCC)(OCC)N1C(=O)c2c(C1=O)cccc2,-3.352
O=[N+]([O-])c1oc(/C=N/N(C(=O)N)CCCO)cc1,-2.596
O=C1N(C)C(=O)C=2N(C)C(=O)NC=2N1C,-1.582
O=C(OCC)C=1C(=O)C(C(=O)OCC)=C(C)OC=1C,-1.525
O=[N+]([O-])c1oc(/C=N/N(C(=O)N)CC)cc1,-2.9389999
O=C(O)C(O)(CCC(O)(C(=O)O)C)C,-0.972
O=C(NC(=O)CC)CC,-1.7130001
Oc1ccc(N=Nc2c3c(c(N=Nc4ccccc4)cc2)cccc3)cc1,-6.0089998
O=C(NCCCCCCCCCCCCCCCCCC)C(O)C,-4.0560002
S(=O)(=O)(N)c1ccc(C(=O)N)cc1,-2.3010001
Clc1ccc(NC(=O)c2c(O)ccc([N+](=O)[O-])c2)cc1,-5.1220002
O=C(O)[C@@H](N)CCC,-0.0689999979999999
O(C(CC)C)C,-0.73000002
S(C(C(=O)N)C)C(C(=O)N)C,-0.92400002
P(=O)(OCCCC)(OCCCC)OC,-1.499
Clc1ccc(NC(=O)C(CCC)(C)C)cc1,-4.0219998
O(CCO)CCCCCCCC,-2.1240001
O=C(N)C=1C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4CC3CC2C(N(C)C)C=1O,-0.94400001
O=C(OCCc1ccccc1)C(O)(C)C,-1.62
O=C(O)c1cc2c(nccc2)cc1,-0.045000002
O=C(OC)Nc1[nH]c2c(n1)cccc2,-3.819
O=C1N(C)C(=O)c2nccnc2N1C,-1.46
IC1=CNC(=O)C=C1,-1.742
O=C(OCC)Nc1cc(OC(=O)Nc2ccccc2)ccc1,-4.632
O=C(OC1C(C2OC(C)(C)OC2)OC2OC(C)(C)OC12)c1ccccc1,-3.3010001000000004
O=C(OCCCCC)CCOCC,-2.1960001
O=C(OCCCCCCC)c1ccc(N)cc1,-4.5999999
Nc1nc(N)c2ncc(N)nc2n1,-2.902
O=C(/C=C/C=1C(C)(C)CCCC=1C)C,-3.056
ClC(Cl)C(Cl)C(Cl)Cl,-2.7219999
Clc1c(O[C@@H](C(=O)O)C)ccc(Cl)c1,-2.5999999
O=C(NN)c1c(C)nc(C)c(C(=O)NN)c1,-0.39500001
O=C1C(=O)Nc2c(N1)cccc2,-2.812
O=C(OC(C(=O)NCC)C)Nc1ccccc1,-1.829
Clc1c(Cl)cccc1-c1ccccc1,-5.3499999
O=C1C(CCN2CCCCC2)(C)NC(=O)N1,-0.82099998
Oc1c2nccnc2ccc1,-1.347
Clc1c(S(=O)(=O)N)cc2C(=O)N(c3c(C)cccc3)C(C)Nc2c1,-3.783
S=C=NCCCC=C,-2.9000001
Brc1ccc(C(O)(C(=O)OC(C)C)c2ccc(Br)cc2)cc1,-6.6320000000000014
O=C(N(C)C)NC1C2C3C(C(C1)C2)CCC3,-3.1710000000000003
OC(CC(CC)C)CC,-1.859
S(=O)(=O)(NS(=O)(=O)CCCCCCCC)CCCCCCCC,-3.914
OC(C(CC)C)C(CC)C,-2.5109999
Clc1c(Cl)c(Cl)c2c(c1Cl)cccc2,-7.795000099999998
P(=O)(OCCCCC)(OCC)OCC,-1.476
S(C(C(=O)O)C)CSC(C(=O)O)C,-1.827
OC(C(O)c1ccccc1)(CCC)CCC,-2.648
S=C(NCNC(=S)N)N,-1.671
OC(CC(C)C)CCC,-1.908
OC(CNCC(O)CC)CC,0.79299998
S(/C(=N\OC(=O)NC)/C(=O)N(C)C)C,0.106
FC(F)(F)c1sc(N(C(=O)NC)C)nn1,-2.0580001
O=C(NC(=O)c1cnccc1)Nc1ccccc1,-3.382
O=C(OCCCCCC(C)C)c1c(C(=O)OCCCCCC(C)C)cccc1,-6.637000099999999
O=C(O)C(NC=O)(CC)C,-0.58200002
S(=O)(=O)(CC)c1sc(N(C(=O)NC)C)nn1,-1.9450001
O=C1N([C@@H]2O[C@H](CO)[C@@H](N=[N+]=[N-])C2)C=C(C)C(=O)N1,-1.124
S(=O)(=O)(OC(C/C=C/CCCCCCCC(=O)O)CCCCCC)O,-0.57800001
Clc1c(Cl)ccc(-c2c(Cl)ccc(Cl)c2)c1,-6.853000200000001
O=C(Oc1c(C(=O)OCN2C(=O)CCC2=O)cccc1)C,-2.7650001
Brc1cc(/C=C/C(=O)O)ccc1,-2.6359999
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)[C@@H]1[C@H]2CO[SH0](=O)OC1,-5.9559999
Clc1c(c(Cl)c(Cl)cc1Cl)-c1ccccc1,-7.250999900000001
O=C(N(C)c1sc(C(C)(C)C)nn1)NC,-1.961
ClCC(=O)N(COCC)c1c(CC)cccc1C,-3.0829999
S(C(/C(=N/OC(=O)NC)/C)C)C,-0.73500001
S(C(c1ccccc1)(c1ccccc1)c1ccccc1)CC(=O)O,-4.302
Clc1c(-c2c(Cl)ccc(Cl)c2)cc(Cl)cc1,-7.281000099999999
O=C(O)C(NC(=O)C(N)CC(C)C)CCC(=O)N,-1.569
Clc1c(Cl)c(Cl)c2c(c1Cl)oc1c(Cl)c(Cl)c(Cl)c(Cl)c21,-11.583
O=C(OCC)C(NC(=O)c1occc1)C,-1.105
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1c(Cl)c(Cl)c(Cl)c(Cl)c1,-10.269
Clc1c(-c2c(Cl)ccc(Cl)c2)ccc(Cl)c1,-6.573
S(=O)(=O)(Oc1c(CCCC)c(C)nc(NCC)n1)N(C)C,-4.158
O=Cc1c(C)cc(O)c(OC)c1,-2.7430000000000003
Clc1c(Cl)c(Cl)cc(c1Cl)-c1c(Cl)c(Cl)c(Cl)cc1Cl,-9.4209995
O=[N+]([O-])c1ccc(N2C(=O)C([N+](=O)[O-])=C(C)N2)cc1,-2.332
S(C[C@H](N)C(=O)O)CCCCSC[C@H](N)C(=O)O,-3.627000100000001
SC(=O)c1cnccc1,-1.38
O=C(O)c1c(C(=O)O)nc(C(C)C)[nH]1,-1.7920001
S(CCN/C(=N\C)/NC#N)Cc1c(C)nc[nH]1,-1.4299999
O=C(NCCCC)NC=1C(=O)N(N(C)C=1C)c1ccccc1,-1.6289999
O=C(O)C1N(C)C(C(=O)O)CC1,-0.44299999
O(CCOc1c(OC)cc(Cc2c(N)nc(N)nc2)cc1OC)C,-2.1010001
O=NN1C(=O)CCC1,0.052999999
O=C(CCCCN1C(=O)N(C)c2ncn(CCC)c2C1=O)C,-0.98100001
Clc1c(Cl)cc2c(Cl)ccc(Cl)c2c1,-7.515999799999999
Clc1c(c(Cl)cc(Cl)c1)-c1cc(Cl)c(Cl)cc1,-7.9099998
O=C1OCc2c1cc(N)cc2,-2.04
Clc1c(Oc2ccc(Cl)cc2)ccc(Cl)c1,-6.2199998
S(N(C(O/N=C(/SC)\C)=O)C)N(C(O/N=C(/SC)\C)=O)C,-4.006
O=[N+]([O-])c1c(N=Nc2ccc(N(CCO)CC)cc2)ccc([N+](=O)[O-])c1,-5.6989999000000005
Clc1c(C(O)(c2cncnc2)c2ccc(F)cc2)cccc1,-4.0830002
S(N(C(=O)OCCCC)C)N(C(=O)Oc1c2OC(C)(C)Cc2ccc1)C,-4.5409999
Clc1ccc([C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C(C)C)cc1,-8.321999499999999
Clc1c(Cl)c2Oc3c(Oc2cc1Cl)cc(Cl)cc3,-8.8739996
Clc1c(Cl)c(Cl)c2c(c1Cl)oc1c(Cl)c(Cl)c(Cl)cc21,-11.482
S(=O)(=O)(Nc1nc2C(C(C)C)CCC(C)c2cn1)c1ccc(N)cc1,-4.177
Clc1c(Cl)c(Cl)cc(Cl)c1-c1ccc(Cl)cc1,-7.9499998
Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)-c1cc(Cl)cc(Cl)c1,-9.1000004
Clc1c(Cl)cc(-c2c(Cl)c(Cl)ccc2)cc1Cl,-7.4070000999999985
Cl/C(/C(F)(F)F)=C\C1C(C)(C)C1C(=O)OCc1c(F)c(F)c(C)c(F)c1F,-7.321000099999999
Clc1c(C(=O)O)c2ncc(Cl)cc2cc1,-6.571000099999999
O(O)C1(C)C(O)NC(=O)N1,-0.597
ClC(Cl)C(=O)N/N=C/C=C/c1oc([N+](=O)[O-])cc1,-4.164
O=[N+]([O-])c1oc(/C=C/C=N/N(C(=O)N)CCO)cc1,-3.1099999
O=C(Nc1ccccc1)C(CC(=O)O)C,-1.237
O=[N+]([O-])c1oc(/C=C/C=N/NC(=O)Nc2ccccc2)cc1,-4.0879998
S(=O)(=O)(NCC(=O)O)c1cc2c(cc1)cccc2,-2.8499999
O=[N+]([O-])c1oc(/C=C/C=N/N(C(=O)C(=O)N)CCO)cc1,-3.404
S(C(=O)c1c(CC(C)C)c(C(SC)=O)c(C(F)F)nc1C(F)(F)F)C,-5.4569998
O=C(Nc1nc(C)ccn1)c1nccnc1,-0.73100001
FC(F)(F)C(OC(=O)/C=C\[C@H]1[C@@H](C(O[C@H](C#N)c2cc(Oc3ccccc3)ccc2)=O)C1(C)C)C(F)(F)F,-7.433000099999999
Brc1c2c(c(OC)c(OC)c1)C(=O)OC2,-3.931
[Si](CCCc1cc(Oc2ccccc2)c(F)cc1)(C)(C)c1ccc(OCC)cc1,-8.611000099999998
S(=O)(=O)(N)c1c(C2=Nc3c(C(=O)N2)cccc3)cccc1,-3.079
O=C(O)CN(C(=O)COC(=O)c1ccccc1)C,-2.2539999
S(=O)(=O)(N)c1sc2C(O)CCS(=O)(=O)c2c1,-1.276
Clc1c(NS(=O)(=O)c2cc(C(F)(F)F)c(Cl)cc2)ccc([N+](=O)[O-])c1,-2.1559999
S(=O)(=O)(N)c1ccc(SCCC(O)(C)C)cc1,-2.8380001
S(=O)(=O)(N)c1cc(C(=O)OC)c(S(=O)(=O)CCCO)cc1,-1.382
S(=O)(=O)(Nc1[n+]([O-])c(C)ccc1)c1ccc(N)cc1,-5.7470002
O=[N+]([O-])c1oc(/C=N/N(C(=O)C(=O)N)CCO)cc1,-3.0550001
O=C(N(CCO)C)COC(=O)c1c(O)cccc1,-1.604
O=C(COC(=O)c1ccccc1)N1CCC(O)CC1,-1.349
O=C(N(C)C)CCCOC(=O)c1ccccc1,-1.229
O=C(N(C(C)C)C(C)C)COC(=O)c1c(OC(=O)C)cccc1,-3.2520001
Clc1c(SCC(=O)OC)cc(/N=C/2\SC(=O)N3N\2CCCC3)c(F)c1,-5.6770000000000005
